alloc,,robots,,permut,,attr,,time  (maxSucc value=prob. of failing times 100)
1,,[r2, r3, r1],,[1970022937, 186, 1935706587],,{maxSucc=70.23718677793507, minTravel=800.0},,15741
22,,[r2, r3, r1],,[1634488127, 165, 55049777],,{maxSucc=63.135946840265866, minTravel=818.0},,2906024
22,,[r2, r3, r1],,[1164138247, 614, 510747872],,{maxSucc=63.135946840265866, minTravel=789.0},,2908650
23,,[r2, r3, r1],,[1072978813, 414, 1533959577],,{maxSucc=63.135946840265866, minTravel=768.0},,2911253
23,,[r2, r3, r1],,[1237054941, 633, 277880438],,{maxSucc=63.135946840265866, minTravel=784.0},,2913847
23,,[r2, r3, r1],,[1567625856, 75, 896035570],,{maxSucc=63.135946840265866, minTravel=761.0},,2934174
23,,[r2, r3, r1],,[937669428, 637, 1459085829],,{maxSucc=63.135946840265866, minTravel=870.0},,2946480
23,,[r2, r3, r1],,[59107848, 717, 448522858],,{maxSucc=63.135946840265866, minTravel=804.0},,2955143
23,,[r2, r3, r1],,[198151321, 573, 1342698433],,{maxSucc=63.135946840265866, minTravel=759.0},,2964581
23,,[r2, r3, r1],,[14423052, 275, 1858531998],,{maxSucc=63.135946840265866, minTravel=788.0},,2972902
23,,[r2, r3, r1],,[268434024, 90, 720534972],,{maxSucc=63.135946840265866, minTravel=754.0},,2975733
23,,[r2, r3, r1],,[690297065, 45, 1022483411],,{maxSucc=63.135946840265866, minTravel=785.0},,2982974
23,,[r2, r3, r1],,[804633732, 352, 1905879466],,{maxSucc=63.13594684026585, minTravel=718.0},,2985418
23,,[r2, r3, r1],,[44037006, 620, 1168026458],,{maxSucc=63.135946840265866, minTravel=763.0},,3005064
23,,[r2, r3, r1],,[432468178, 614, 1660447292],,{maxSucc=63.13594684026585, minTravel=739.0},,3007957
23,,[r2, r3, r1],,[1908336136, 45, 233347225],,{maxSucc=63.135946840265866, minTravel=791.0},,3010591
23,,[r2, r3, r1],,[535053549, 227, 30718240],,{maxSucc=63.135946840265866, minTravel=897.0},,3015904
23,,[r2, r3, r1],,[1461561050, 215, 608226838],,{maxSucc=63.135946840265866, minTravel=689.0},,3026893
23,,[r2, r3, r1],,[853703976, 234, 1871440280],,{maxSucc=63.135946840265866, minTravel=738.0},,3029808
23,,[r2, r3, r1],,[1347086117, 573, 1321066439],,{maxSucc=63.135946840265866, minTravel=722.0},,3032517
23,,[r2, r3, r1],,[1621321367, 46, 1320639287],,{maxSucc=63.135946840265866, minTravel=832.0},,3040649
23,,[r2, r3, r1],,[1112285817, 279, 898784661],,{maxSucc=63.135946840265866, minTravel=756.0},,3043373
23,,[r2, r3, r1],,[1780249937, 580, 1981683641],,{maxSucc=63.135946840265866, minTravel=728.0},,3048679
24,,[r2, r3, r1],,[712851202, 688, 1835849915],,{maxSucc=63.13594684026588, minTravel=746.0},,3056612
24,,[r2, r3, r1],,[146513101, 47, 1244333781],,{maxSucc=63.13594684026588, minTravel=810.0},,3059267
24,,[r2, r3, r1],,[98047506, 75, 1462171592],,{maxSucc=63.135946840265866, minTravel=798.0},,3062045
24,,[r2, r3, r1],,[651886972, 264, 553174965],,{maxSucc=63.135946840265866, minTravel=792.0},,3064768
24,,[r2, r3, r1],,[1256903829, 26, 317808652],,{maxSucc=63.135946840265866, minTravel=748.0},,3073550
24,,[r2, r3, r1],,[560096538, 398, 1398708990],,{maxSucc=63.135946840265866, minTravel=738.0},,3076464
24,,[r2, r3, r1],,[646483195, 467, 1793621478],,{maxSucc=63.135946840265866, minTravel=740.0},,3080783
24,,[r2, r3, r1],,[363882903, 685, 319242856],,{maxSucc=63.135946840265866, minTravel=759.0},,3088838
24,,[r2, r3, r1],,[1327989906, 236, 1126028941],,{maxSucc=63.135946840265866, minTravel=822.0},,3094129
24,,[r2, r3, r1],,[789775437, 557, 1404398537],,{maxSucc=63.135946840265866, minTravel=872.0},,3101797
24,,[r2, r3, r1],,[282783557, 615, 1214550899],,{maxSucc=63.135946840265866, minTravel=748.0},,3104616
24,,[r2, r3, r1],,[561293432, 11, 674538599],,{maxSucc=63.13594684026588, minTravel=822.0},,3115517
24,,[r2, r3, r1],,[926359565, 209, 1779431135],,{maxSucc=63.135946840265866, minTravel=746.0},,3118025
24,,[r2, r3, r1],,[1078594822, 155, 1996580419],,{maxSucc=63.13594684026588, minTravel=677.0},,3123853
24,,[r2, r3, r1],,[288434534, 417, 529336529],,{maxSucc=63.135946840265866, minTravel=719.0},,3137383
24,,[r2, r3, r1],,[320522770, 565, 1895348228],,{maxSucc=63.135946840265866, minTravel=743.0},,3142655
24,,[r2, r3, r1],,[1678607369, 117, 1246143018],,{maxSucc=63.135946840265845, minTravel=771.0},,3145289
24,,[r2, r3, r1],,[545587588, 244, 1158035677],,{maxSucc=63.135946840265866, minTravel=802.0},,3151014
24,,[r2, r3, r1],,[207773141, 307, 567487831],,{maxSucc=63.135946840265866, minTravel=701.0},,3159690
24,,[r2, r3, r1],,[593872512, 322, 1515773162],,{maxSucc=63.135946840265866, minTravel=683.0},,3172136
24,,[r2, r3, r1],,[1459489782, 1, 1024398442],,{maxSucc=63.135946840265866, minTravel=855.0},,3177306
25,,[r2, r3, r1],,[677284166, 612, 1189369658],,{maxSucc=63.135946840265866, minTravel=773.0},,3190780
25,,[r2, r3, r1],,[1737648208, 538, 623567475],,{maxSucc=63.135946840265866, minTravel=879.0},,3198962
25,,[r2, r3, r1],,[503448869, 163, 718905088],,{maxSucc=63.135946840265866, minTravel=756.0},,3207125
25,,[r2, r3, r1],,[1438314499, 548, 1496750177],,{maxSucc=63.135946840265866, minTravel=648.0},,3217994
25,,[r2, r3, r1],,[447064238, 273, 1308499887],,{maxSucc=63.135946840265866, minTravel=727.0},,3223606
25,,[r2, r3, r1],,[490040711, 186, 686381993],,{maxSucc=63.135946840265866, minTravel=804.0},,3226370
25,,[r2, r3, r1],,[1379765574, 297, 1303857784],,{maxSucc=63.13594684026585, minTravel=716.0},,3229140
25,,[r2, r3, r1],,[1046201335, 543, 1316916812],,{maxSucc=63.135946840265866, minTravel=683.0},,3234694
25,,[r2, r3, r1],,[963908141, 85, 1913246159],,{maxSucc=63.135946840265866, minTravel=745.0},,3237265
25,,[r2, r3, r1],,[547619139, 142, 1468311737],,{maxSucc=63.135946840265866, minTravel=765.0},,3239900
25,,[r2, r3, r1],,[1677983471, 520, 664841019],,{maxSucc=63.13594684026585, minTravel=757.0},,3242616
25,,[r2, r3, r1],,[1794119875, 557, 1765740945],,{maxSucc=63.135946840265866, minTravel=790.0},,3245386
25,,[r2, r3, r1],,[983227694, 366, 1006420355],,{maxSucc=63.135946840265866, minTravel=774.0},,3248100
25,,[r2, r3, r1],,[1123167424, 649, 574271935],,{maxSucc=63.135946840265866, minTravel=833.0},,3256284
25,,[r2, r3, r1],,[1122878132, 530, 677417633],,{maxSucc=63.135946840265866, minTravel=746.0},,3259367
25,,[r2, r3, r1],,[1855190518, 603, 1499414119],,{maxSucc=63.135946840265866, minTravel=819.0},,3262723
25,,[r2, r3, r1],,[219085794, 55, 191537956],,{maxSucc=63.13594684026588, minTravel=869.0},,3268220
25,,[r2, r3, r1],,[1506640211, 384, 500054895],,{maxSucc=63.135946840265866, minTravel=782.0},,3271012
25,,[r2, r3, r1],,[1075906860, 453, 831544560],,{maxSucc=63.135946840265845, minTravel=848.0},,3275764
25,,[r2, r3, r1],,[1033187326, 408, 774674111],,{maxSucc=63.135946840265866, minTravel=714.0},,3291798
25,,[r2, r3, r1],,[1561896309, 642, 560873578],,{maxSucc=63.135946840265866, minTravel=824.0},,3296235
25,,[r2, r3, r1],,[1244026620, 502, 1471360249],,{maxSucc=63.13594684026588, minTravel=787.0},,3298962
25,,[r2, r3, r1],,[860624658, 136, 496292843],,{maxSucc=63.135946840265866, minTravel=801.0},,3304524
26,,[r2, r3, r1],,[1721114619, 527, 1241174771],,{maxSucc=63.135946840265866, minTravel=710.0},,3319736
26,,[r2, r3, r1],,[1566903833, 363, 1831758098],,{maxSucc=63.135946840265866, minTravel=700.0},,3333258
26,,[r2, r3, r1],,[1055028770, 53, 1370483110],,{maxSucc=63.135946840265866, minTravel=715.0},,3338877
26,,[r2, r3, r1],,[321979986, 148, 1756395672],,{maxSucc=63.135946840265866, minTravel=731.0},,3349847
26,,[r2, r3, r1],,[714143054, 249, 3231719],,{maxSucc=63.135946840265866, minTravel=817.0},,3352667
26,,[r2, r3, r1],,[379573558, 95, 1910673343],,{maxSucc=63.13594684026585, minTravel=721.0},,3360776
26,,[r2, r3, r1],,[1903062655, 472, 1895547675],,{maxSucc=63.135946840265866, minTravel=766.0},,3363532
26,,[r2, r3, r1],,[671246110, 622, 606734976],,{maxSucc=63.135946840265866, minTravel=767.0},,3366214
26,,[r2, r3, r1],,[929867258, 619, 63731847],,{maxSucc=63.135946840265866, minTravel=757.0},,3382356
26,,[r2, r3, r1],,[1055454184, 627, 543915962],,{maxSucc=63.135946840265866, minTravel=712.0},,3400875
26,,[r2, r3, r1],,[907210830, 310, 885385965],,{maxSucc=63.135946840265866, minTravel=717.0},,3406474
26,,[r2, r3, r1],,[1062110836, 199, 174661783],,{maxSucc=63.135946840265866, minTravel=741.0},,3417267
26,,[r2, r3, r1],,[1895998800, 88, 1852925745],,{maxSucc=63.135946840265866, minTravel=785.0},,3419809
26,,[r2, r3, r1],,[991391100, 290, 434664669],,{maxSucc=63.135946840265866, minTravel=811.0},,3422366
26,,[r2, r3, r1],,[1893161479, 79, 470032248],,{maxSucc=63.13594684026588, minTravel=751.0},,3439450
26,,[r2, r3, r1],,[1241908606, 611, 328403272],,{maxSucc=63.135946840265866, minTravel=705.0},,3450328
27,,[r2, r3, r1],,[1651182885, 372, 77891958],,{maxSucc=63.135946840265866, minTravel=755.0},,3455717
27,,[r2, r3, r1],,[874483113, 680, 780617294],,{maxSucc=63.13594684026588, minTravel=755.0},,3458161
27,,[r2, r3, r1],,[1346373344, 606, 1470589680],,{maxSucc=63.135946840265866, minTravel=695.0},,3460741
27,,[r2, r3, r1],,[312875414, 71, 509316202],,{maxSucc=63.135946840265866, minTravel=680.0},,3463313
27,,[r2, r3, r1],,[210235815, 156, 1507332143],,{maxSucc=63.135946840265866, minTravel=737.0},,3468719
27,,[r2, r3, r1],,[1640188808, 297, 1687734268],,{maxSucc=63.135946840265866, minTravel=765.0},,3471418
27,,[r2, r3, r1],,[1928126974, 585, 785903856],,{maxSucc=63.135946840265866, minTravel=761.0},,3474109
27,,[r2, r3, r1],,[759154369, 488, 1463216327],,{maxSucc=63.135946840265866, minTravel=873.0},,3478423
27,,[r2, r3, r1],,[352709167, 575, 1889178178],,{maxSucc=63.13594684026588, minTravel=722.0},,3481192
27,,[r2, r3, r1],,[1134349557, 46, 618556472],,{maxSucc=63.135946840265866, minTravel=733.0},,3483893
27,,[r2, r3, r1],,[48287966, 557, 1134726176],,{maxSucc=63.135946840265866, minTravel=669.0},,3486733
27,,[r2, r3, r1],,[885875952, 590, 1679091386],,{maxSucc=63.135946840265866, minTravel=874.0},,3489551
27,,[r2, r3, r1],,[54027276, 325, 36593045],,{maxSucc=63.135946840265866, minTravel=791.0},,3492097
27,,[r2, r3, r1],,[1260033868, 383, 1235360308],,{maxSucc=63.135946840265866, minTravel=807.0},,3494852
27,,[r2, r3, r1],,[698413369, 53, 1408172465],,{maxSucc=63.135946840265866, minTravel=847.0},,3497697
27,,[r2, r3, r1],,[317888671, 650, 1593991609],,{maxSucc=63.135946840265866, minTravel=806.0},,3503273
27,,[r2, r3, r1],,[205731770, 458, 1334228159],,{maxSucc=63.135946840265866, minTravel=660.0},,3505895
27,,[r2, r3, r1],,[1281539839, 714, 1284591164],,{maxSucc=63.135946840265866, minTravel=686.0},,3508403
27,,[r2, r3, r1],,[1112007590, 149, 24550307],,{maxSucc=63.135946840265866, minTravel=905.0},,3513553
27,,[r2, r3, r1],,[1194617883, 11, 117687553],,{maxSucc=63.135946840265866, minTravel=825.0},,3515906
27,,[r2, r3, r1],,[601121303, 36, 1768783211],,{maxSucc=63.135946840265866, minTravel=752.0},,3518587
27,,[r2, r3, r1],,[541536743, 633, 787363545],,{maxSucc=63.135946840265866, minTravel=797.0},,3521296
27,,[r2, r3, r1],,[304530896, 556, 1369208823],,{maxSucc=63.13594684026588, minTravel=840.0},,3524060
27,,[r2, r3, r1],,[539748867, 462, 200431131],,{maxSucc=63.13594684026588, minTravel=818.0},,3526696
27,,[r2, r3, r1],,[668431554, 487, 56009167],,{maxSucc=63.135946840265866, minTravel=813.0},,3529465
27,,[r2, r3, r1],,[885543485, 634, 452690430],,{maxSucc=63.13594684026588, minTravel=741.0},,3532204
27,,[r2, r3, r1],,[80204024, 540, 713157664],,{maxSucc=63.135946840265866, minTravel=768.0},,3537647
27,,[r2, r3, r1],,[1338099204, 157, 960329971],,{maxSucc=63.135946840265866, minTravel=711.0},,3540304
27,,[r2, r3, r1],,[185887075, 499, 1256397202],,{maxSucc=63.135946840265866, minTravel=741.0},,3543088
27,,[r2, r3, r1],,[1148163300, 577, 642081909],,{maxSucc=63.135946840265866, minTravel=795.0},,3545804
27,,[r2, r3, r1],,[1573161536, 49, 385053120],,{maxSucc=63.135946840265866, minTravel=804.0},,3551141
27,,[r2, r3, r1],,[333111311, 205, 1485894529],,{maxSucc=63.135946840265866, minTravel=757.0},,3556360
27,,[r2, r3, r1],,[275200800, 575, 446089387],,{maxSucc=63.13594684026585, minTravel=691.0},,3559330
27,,[r2, r3, r1],,[1443021798, 448, 1328357705],,{maxSucc=63.135946840265866, minTravel=750.0},,3562365
27,,[r2, r3, r1],,[1451954001, 312, 1864240689],,{maxSucc=63.13594684026588, minTravel=824.0},,3567445
27,,[r2, r3, r1],,[565391863, 318, 276653029],,{maxSucc=63.135946840265866, minTravel=666.0},,3570039
27,,[r2, r3, r1],,[1213076216, 323, 819559416],,{maxSucc=63.135946840265866, minTravel=770.0},,3572685
27,,[r2, r3, r1],,[199310967, 141, 1207975007],,{maxSucc=63.135946840265866, minTravel=762.0},,3575390
27,,[r2, r3, r1],,[1429156367, 494, 778443406],,{maxSucc=63.135946840265866, minTravel=758.0},,3578103
28,,[r2, r3, r1],,[983065334, 163, 1723212935],,{maxSucc=63.135946840265866, minTravel=649.0},,3589033
28,,[r2, r3, r1],,[1032204889, 716, 799787347],,{maxSucc=63.135946840265866, minTravel=785.0},,3591821
28,,[r2, r3, r1],,[736264259, 365, 1949088555],,{maxSucc=63.135946840265866, minTravel=791.0},,3594605
28,,[r2, r3, r1],,[522783452, 159, 895803793],,{maxSucc=63.135946840265866, minTravel=759.0},,3599698
28,,[r2, r3, r1],,[814519425, 541, 18738543],,{maxSucc=63.135946840265866, minTravel=688.0},,3602487
28,,[r2, r3, r1],,[1683294003, 116, 1410253257],,{maxSucc=63.13594684026588, minTravel=806.0},,3616775
28,,[r2, r3, r1],,[884382492, 288, 610429636],,{maxSucc=63.13594684026588, minTravel=818.0},,3627359
28,,[r2, r3, r1],,[330027459, 518, 1363577076],,{maxSucc=63.135946840265866, minTravel=742.0},,3635198
28,,[r2, r3, r1],,[1680162690, 82, 1276087041],,{maxSucc=63.13594684026588, minTravel=767.0},,3642918
28,,[r2, r3, r1],,[361794004, 589, 1643324755],,{maxSucc=63.135946840265866, minTravel=777.0},,3646717
28,,[r2, r3, r1],,[1135329931, 80, 359949265],,{maxSucc=63.135946840265866, minTravel=833.0},,3648830
28,,[r2, r3, r1],,[1933638390, 425, 822346574],,{maxSucc=63.135946840265866, minTravel=817.0},,3666017
28,,[r2, r3, r1],,[1533375440, 367, 1175319620],,{maxSucc=63.13594684026589, minTravel=706.0},,3668771
28,,[r2, r3, r1],,[978549490, 644, 16468089],,{maxSucc=63.135946840265866, minTravel=713.0},,3671411
28,,[r2, r3, r1],,[1093110108, 700, 343922008],,{maxSucc=63.135946840265866, minTravel=812.0},,3679223
28,,[r2, r3, r1],,[970308999, 681, 306225394],,{maxSucc=63.135946840265866, minTravel=802.0},,3681674
28,,[r2, r3, r1],,[736803717, 371, 205513774],,{maxSucc=63.13594684026588, minTravel=796.0},,3684265
28,,[r2, r3, r1],,[783988086, 642, 443566036],,{maxSucc=63.135946840265866, minTravel=665.0},,3686948
28,,[r2, r3, r1],,[254811550, 704, 1624177226],,{maxSucc=63.135946840265866, minTravel=787.0},,3689508
28,,[r2, r3, r1],,[1924981462, 677, 1351703637],,{maxSucc=63.13594684026588, minTravel=725.0},,3692186
28,,[r2, r3, r1],,[1598997798, 667, 1521486571],,{maxSucc=63.135946840265866, minTravel=734.0},,3703404
28,,[r2, r3, r1],,[3971564, 376, 375427768],,{maxSucc=63.135946840265845, minTravel=738.0},,3705876
28,,[r2, r3, r1],,[1341053169, 223, 1394629466],,{maxSucc=63.135946840265866, minTravel=725.0},,3708570
28,,[r2, r3, r1],,[1916783792, 718, 1774291083],,{maxSucc=63.13594684026588, minTravel=761.0},,3711082
28,,[r2, r3, r1],,[1842116182, 632, 456532107],,{maxSucc=63.13594684026588, minTravel=699.0},,3716306
28,,[r2, r3, r1],,[1701362356, 424, 1935567296],,{maxSucc=63.13594684026588, minTravel=765.0},,3718901
28,,[r2, r3, r1],,[546343824, 4, 880172263],,{maxSucc=63.13594684026588, minTravel=848.0},,3721394
29,,[r2, r3, r1],,[505577843, 311, 578422087],,{maxSucc=63.135946840265866, minTravel=738.0},,3731557
29,,[r2, r3, r1],,[709318188, 394, 1242922385],,{maxSucc=63.13594684026588, minTravel=722.0},,3734029
29,,[r2, r3, r1],,[629187370, 598, 1672987581],,{maxSucc=63.135946840265866, minTravel=750.0},,3736471
29,,[r2, r3, r1],,[1501525963, 587, 672511247],,{maxSucc=63.135946840265866, minTravel=735.0},,3739107
29,,[r2, r3, r1],,[1846258707, 663, 306144847],,{maxSucc=63.135946840265866, minTravel=835.0},,3744404
29,,[r2, r3, r1],,[351420785, 395, 210767031],,{maxSucc=63.13594684026585, minTravel=765.0},,3746992
29,,[r2, r3, r1],,[282487918, 341, 121003352],,{maxSucc=63.135946840265866, minTravel=663.0},,3749641
29,,[r2, r3, r1],,[1188530640, 244, 1591688014],,{maxSucc=63.135946840265866, minTravel=737.0},,3752433
29,,[r2, r3, r1],,[88872906, 534, 697477246],,{maxSucc=63.135946840265866, minTravel=697.0},,3760206
29,,[r2, r3, r1],,[587556952, 679, 412614339],,{maxSucc=63.13594684026588, minTravel=809.0},,3768080
29,,[r2, r3, r1],,[627278111, 612, 1512823597],,{maxSucc=63.135946840265866, minTravel=729.0},,3775813
29,,[r2, r3, r1],,[528826282, 295, 216481819],,{maxSucc=63.135946840265866, minTravel=691.0},,3781103
29,,[r2, r3, r1],,[17151030, 662, 306534792],,{maxSucc=63.135946840265845, minTravel=789.0},,3783385
29,,[r2, r3, r1],,[1809220658, 75, 523067998],,{maxSucc=63.13594684026588, minTravel=791.0},,3793459
29,,[r2, r3, r1],,[1814841702, 225, 30801778],,{maxSucc=63.135946840265866, minTravel=772.0},,3795958
29,,[r2, r3, r1],,[1622174976, 650, 212232209],,{maxSucc=63.135946840265866, minTravel=783.0},,3798408
29,,[r2, r3, r1],,[973058354, 136, 1480641817],,{maxSucc=63.135946840265866, minTravel=700.0},,3808859
29,,[r2, r3, r1],,[517659665, 651, 1943785329],,{maxSucc=63.135946840265866, minTravel=764.0},,3811485
29,,[r2, r3, r1],,[341726430, 524, 555641701],,{maxSucc=63.135946840265866, minTravel=837.0},,3816712
29,,[r2, r3, r1],,[1752759857, 47, 1472677260],,{maxSucc=63.13594684026588, minTravel=806.0},,3818777
29,,[r2, r3, r1],,[130814327, 155, 412139957],,{maxSucc=63.135946840265866, minTravel=818.0},,3826483
29,,[r2, r3, r1],,[255786788, 127, 1059668252],,{maxSucc=63.135946840265866, minTravel=724.0},,3836988
29,,[r2, r3, r1],,[1267209351, 384, 1878168717],,{maxSucc=63.13594684026588, minTravel=727.0},,3848683
30,,[r2, r3, r1],,[1340698111, 628, 1346999030],,{maxSucc=63.135946840265866, minTravel=801.0},,3859086
30,,[r2, r3, r1],,[1385112193, 352, 781374514],,{maxSucc=63.135946840265866, minTravel=741.0},,3865511
30,,[r2, r3, r1],,[944627135, 642, 982552499],,{maxSucc=63.135946840265866, minTravel=778.0},,3868109
30,,[r2, r3, r1],,[1056010670, 275, 523529238],,{maxSucc=63.135946840265866, minTravel=686.0},,3870743
30,,[r2, r3, r1],,[1202728266, 494, 454487993],,{maxSucc=63.135946840265866, minTravel=841.0},,3878388
30,,[r2, r3, r1],,[446402773, 412, 892809354],,{maxSucc=63.135946840265866, minTravel=705.0},,3889002
30,,[r2, r3, r1],,[272052686, 323, 917296573],,{maxSucc=63.135946840265866, minTravel=894.0},,3894152
30,,[r2, r3, r1],,[39931097, 271, 477981115],,{maxSucc=63.135946840265866, minTravel=672.0},,3896657
30,,[r2, r3, r1],,[793767937, 204, 986849217],,{maxSucc=63.135946840265866, minTravel=791.0},,3899285
30,,[r2, r3, r1],,[1508755064, 719, 747087470],,{maxSucc=63.135946840265845, minTravel=783.0},,3904710
30,,[r2, r3, r1],,[1494499093, 411, 1415565307],,{maxSucc=63.135946840265866, minTravel=657.0},,3907244
30,,[r2, r3, r1],,[1418539516, 450, 855622132],,{maxSucc=63.135946840265866, minTravel=780.0},,3909938
30,,[r2, r3, r1],,[975556079, 79, 339652622],,{maxSucc=63.135946840265866, minTravel=788.0},,3912623
30,,[r2, r3, r1],,[1642478289, 668, 303937188],,{maxSucc=63.135946840265866, minTravel=784.0},,3920343
30,,[r2, r3, r1],,[1539638730, 14, 1216806392],,{maxSucc=63.135946840265866, minTravel=712.0},,3923237
30,,[r2, r3, r1],,[1562315590, 514, 1959102831],,{maxSucc=63.135946840265866, minTravel=759.0},,3925726
30,,[r2, r3, r1],,[1739918062, 151, 1993695794],,{maxSucc=63.135946840265866, minTravel=693.0},,3928232
30,,[r2, r3, r1],,[1132586972, 526, 1541454212],,{maxSucc=63.135946840265866, minTravel=764.0},,3930965
30,,[r2, r3, r1],,[1962064108, 395, 568077610],,{maxSucc=63.135946840265866, minTravel=877.0},,3935218
30,,[r2, r3, r1],,[802741211, 226, 1900714806],,{maxSucc=63.135946840265866, minTravel=790.0},,3937808
30,,[r2, r3, r1],,[1820960225, 548, 1692897031],,{maxSucc=63.13594684026588, minTravel=771.0},,3940166
30,,[r2, r3, r1],,[488504613, 237, 673900037],,{maxSucc=63.135946840265866, minTravel=696.0},,3950454
30,,[r2, r3, r1],,[1021384164, 325, 865331386],,{maxSucc=63.135946840265866, minTravel=735.0},,3952949
30,,[r2, r3, r1],,[1210981685, 376, 660459968],,{maxSucc=63.13594684026585, minTravel=755.0},,3955542
30,,[r2, r3, r1],,[1557563006, 411, 1423623491],,{maxSucc=63.135946840265866, minTravel=784.0},,3959733
30,,[r2, r3, r1],,[1240951583, 570, 1411453611],,{maxSucc=63.135946840265866, minTravel=710.0},,3962182
30,,[r2, r3, r1],,[1729825595, 134, 396571897],,{maxSucc=63.135946840265866, minTravel=822.0},,3964804
30,,[r2, r3, r1],,[933134814, 261, 760397220],,{maxSucc=63.135946840265866, minTravel=767.0},,3967381
30,,[r2, r3, r1],,[727258397, 697, 695104718],,{maxSucc=63.135946840265866, minTravel=763.0},,3969881
30,,[r2, r3, r1],,[1924884765, 319, 1353602226],,{maxSucc=63.13594684026588, minTravel=698.0},,3974738
30,,[r2, r3, r1],,[1901578437, 17, 1036117695],,{maxSucc=63.135946840265866, minTravel=722.0},,3977286
